Shelfmark,NormalizedShelfmark,Request Count,Title,Author,Pub Year,Periodical Date,Vol,Read Cat,Copyright Status,Access,Collection,IMPS Order ID,Digitisation Status,Digitisation Priority
Maps MOD TSGS 2321,MAPSMODTSGS   2321 ,1,"Syria 1:250,000 [later sheets also Asia, Palestine, Cilicia",Great Britain. General Staff. Geographical Section,1910,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,12W49472P,Partial,1
Maps O.S.,MAPSOS,1,Ordnance Survey of England Area Book ... of the Parish of S,,1885,1885,,RM1,Possibly out of Copyright,Standard Access,Maps,11W45739P,Full,1
Maps MOD TSGS 2327,MAPSMODTSGS   2327 ,1,"Sketch of a portion of the Lado Enclave, TSGS 2327.",Great Britain. General Staff. Topographical Sectio,1908,0,,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps MOD Tura 1,MAPSMODTURA      1 ,2,"El Masara Quarries area, Tura 1.",Egypt. Survey Department.,1941,0,,RM1,Probably in Copyright,Standard Access,Maps,,Partial,1
Maps MOD OR 6766,MAPSMODOR   6766 ,2,"Trucial States, OR 6766.",Great Britain.,1953,0,,RM1,Probably in Copyright,Standard Access,Maps,5W168552P,,1
Maps MOD NSID 20,MAPSMODNSID     20 ,1,"Poland : Germans and White Russians, NSID 20.",Great Britain. Naval Intelligence Division.,1919,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps MOD Misc 306,MAPSMODMISC    306 ,1,"Baku, MOD Misc 306.",India. Army. Royal Engineers. Indian Field Survey,1918,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,11W40982P,Unknown,1
Maps MOD NSID 15,MAPSMODNSID     15 ,1,"Languages in Prussian Poland, NSID 15.",Great Britain. Naval Intelligence Division.,1919,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps MOD NSID 16,MAPSMODNSID     16 ,1,"[Religion and language maps of Lublin province, Poland], NS",Great Britain. Naval Intelligence Division.,1919,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps MOD NSID 18,MAPSMODNSID     18 ,1,"Poland : Language, NSID 18.",Great Britain. Naval Intelligence Division.,1919,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps MOD NSID 19,MAPSMODNSID     19 ,1,"Poland : Poles, NSID 19.",Great Britain. Naval Intelligence Division.,1919,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps MOD NSID 21,MAPSMODNSID     21 ,1,"Poland :Jews, NSID 21.",Great Britain. Naval Intelligence Division.,1919,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps MOD NSID 22,MAPSMODNSID     22 ,1,"Poland : Lithuanians, Little Russians & Czechs, NSID 22.",Great Britain. Naval Intelligence Division.,1919,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps MOD NSID 23,MAPSMODNSID     23 ,1,"Poland : Poles (excluding Jews), NSID 23.",Great Britain. Naval Intelligence Division.,1919,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps MOD NSID 24,MAPSMODNSID     24 ,1,"Poland : Density, NSID 24.",Great Britain. Naval Intelligence Division.,1919,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps O.S.,MAPSOS,1,Ordnance Survey of England Area Book ... of the Parish of S,,1885,1885,,RM1,Possibly out of Copyright,Standard Access,Maps,11W45739P,Unknown,1
Maps 137.b.10.(13.),MAPS    137 B     10 (     13 ),1,"Plan of part of the St Leonards Forest Estate, situate in t",,1878,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,09P25767P,Unknown,1
MAPSOS,MAPSOS,2,25in; 46; 7;,E&W; Herefordshire,0,0,,RM1,Unknown,Standard Access,Maps,,Partial,1
MAPSOS,MAPSOS,2,25in; 46; 7;,E&W; Herefordshire,0,0,,RM1,Unknown,Standard Access,Maps,,Full,1
MAPSOS,MAPSOS,2,25in; 46; 7;,E&W; Hereford,0,0,,RM1,Unknown,Standard Access,Maps,,Full,1
Maps 137.a.1.(7.),MAPS    137 A      1 (      7 ),1,Plan of the Harewood & Netherton freehold & manorial estate,,1876,0,,RM1,Possibly out of Copyright,Standard Access,Maps,,Unknown,1
Maps 137.b.9.(22.),MAPS    137 B      9 (     22 ),1,"Plan of Itchenor Park Estate. To be sold, etc. (Particulars",,1876,0,,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps 137.a.12.(30.),MAPS    137 A     12 (     30 ),1,"Plan of the Etal Manor Estate, situate in the parish of ...",,1884,0,,RM1,Possibly out of Copyright,Standard Access,Maps,5W163141P,Full,1
Maps 137.a.11.,MAPS    137 A     11 ,1,"The Elms, Muswell Hill, for sale ... August, 1880. [Illustr",,1880,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps 137.a.6.(3.),MAPS    137 A      6 (      3 ),1,"Plan of a valuable freehold estate, known as Eden Hall ...",,1876,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,12W63492P,Unknown,1
MAPSOS,MAPSOS,2,25in; 46; 7;,E&W; Herefordshire,0,0,,RM1,Unknown,Standard Access,Maps,,Unknown,1
Maps 136.a.10.(12.),MAPS    136 A     10 (     12 ),1,"Plan of the Crofton House Estate, Titchfield, Hants, for...",,1879,0,,RM1,Possibly out of Copyright,Standard Access,Maps,6W201673P,Full,1
Maps 59.e.29.,MAPS     59 E     29 ,1,[Plans relating to the measures taken against plague dur...,India.,1897,0,,RM1,Possibly out of Copyright,Standard Access,Maps,5W161215P,Partial,1
Maps MOD Misc 227,MAPSMODMISC    227 ,1,"Map to illustrate the 1862 (Virginia) Campaign, MOD Misc 22",Great Britain. Directorate of Military Survey.,1924,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps MOD Misc 191,MAPSMODMISC    191 ,1,"Plan of Swakopmund, MOD Misc 191.",Great Britain. Directorate of Military Survey.,1909,1909,,RM1,Possibly out of Copyright,Standard Access,Maps,09W08604P,Partial,1
MAPSOS,MAPSOS,2,25in; 70; 1;,E&W; Sussex,0,0,,RM1,Unknown,Standard Access,Maps,,Partial,1
Maps MOD ID 733,MAPSMODID    733 ,1,"Map of the Gold Coast Colony and neighbouring territories,",Great Britain. War Office. Intelligence Division.,1889,1889,,RM1,Possibly out of Copyright,Standard Access,Maps,,Partial,1
Maps MOD IB 492,MAPSMODIB    492 ,1,"Caucasia, IB 492. Ed. [2]",Great Britain.,1885,0,,RM1,Possibly out of Copyright,Standard Access,Maps,5W153339P,,1
Maps MOD IB 614,MAPSMODIB    614 ,1,"[Walvisch Bay], IB 614.",Great Britain. War Office. Intelligence Branch.,1887,1887,,RM1,Possibly out of Copyright,Standard Access,Maps,09W08604P,Partial,1
Maps MOD ID 584,MAPSMODID    584 ,1,"Egypt 1:30 000 [Cairo and surroundings], ID 584.",Great Britain. War Office. Intelligence Division.,1886,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,11W32280P,Full,1
Maps MOD ID 692,MAPSMODID    692 ,1,"Map of the Colony of Lagos and neighbouring territories,...",Great Britain. War Office. Intelligence Division.,1888,0,,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps MOD IDWO 991,MAPSMODIDWO    991 ,1,"Map of the southern portion of British East Africa, IDWO...",Great Britain.,1893,0,,RM1,Possibly out of Copyright,Standard Access,Maps,4W121280P,,1
Maps MOD GSGS 4396,MAPSMODGSGS   4396 ,3,"Yugoslavia 1:100,000 , Series GSGS 4396.",Great Britain. War Office.,1943,1943,,RM1,Probably in Copyright,Standard Access,Maps,,,1
Maps MOD IDWO 1014,MAPSMODIDWO   1014 ,1,"Plan of Zanzibar, IDWO 1014.",Great Britain. War Office. Intelligence Division.,1892,0,,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
MAPSOS,MAPSOS,2,25in; 70; 1;,E&W; Sussex,0,0,,RM1,Unknown,Standard Access,Maps,,Full,1
Maps MOD IDWO 1097,MAPSMODIDWO   1097 ,1,"Map of the Gold Coast Colony and neighbouring territories,",Great Britain. War Office. Intelligence Division.,1895,0,,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps MOD IDWO 1153,MAPSMODIDWO   1153 ,1,"Map of the Ingwavuma district including Sambana's, Umbegeza","Altern, L.M.",1896,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,10W25271P,Partial,1
Maps MOD GSGS 2894,MAPSMODGSGS   2894 ,1,"Armenia, GSGS 2894.",Great Britain. General Staff. Geographical Section,1918,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,11W41009P,Partial,1
Maps 57.aa.62.,MAPS     57 AA     62 ,1,"G. Freytags Karte von Kiautschou, Massstab 1:400,000. Plan",Freytag und Berndt.,1912,0,,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps MOD GSGS 2739,MAPSMODGSGS   2739 ,1,"Germany 1:100,000 , Series GSGS 2739.",Great Britain. General Staff. Geographical Section,1918,1906,,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps MOD GSGS 2824,MAPSMODGSGS   2824 ,1,"Ethnographical map of central & south eastern Europe, GSGS",Great Britain. General Staff. Geographical Section,1916,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps MOD GSGS 2869,MAPSMODGSGS   2869 ,1,Sketch map of Caucasus & Georgia showing the distribution o,Great Britain. General Staff. Geographical Section,1918,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,11W40982P,Partial,1
Maps MOD GSGS 2870,MAPSMODGSGS   2870 ,1,"Ethnographical map of Austria-Hungary, GSGS 2870.",Great Britain. General Staff. Geographical Section,1918,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps MOD GSGS 2888,MAPSMODGSGS   2888 ,1,"Partitions of Poland, GSGS 2888.",Great Britain. General Staff. Geographical Section,1918,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps MOD GSGS 2943,MAPSMODGSGS   2943 ,1,"[Demilitarised zones in north-west Turkey], GSGS 2943.",Great Britain. General Staff. Geographical Section,1920,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,,Full,1
Maps MOD GSGS 4225,MAPSMODGSGS   4225 ,3,"Tunisia 1:50,000 , Series GSGS 4225.",Great Britain. War Office. General Staff. Geograph,1941,0,-,RM1,Probably in Copyright,Standard Access,Maps,,,1
Maps MOD GSGS 2943,MAPSMODGSGS   2943 ,1,"[Demilitarised zones in north-west Turkey], GSGS 2943.",Great Britain.,1920,0,,RM1,Possibly out of Copyright,Standard Access,Maps,4W101699P,Full,1
Maps MOD GSGS 3703[b],MAPSMODGSGS   3703 (B),1,"Skeleton map of south east Europe [with frontiers], GSGS 37",Great Britain. General Staff. Geographical Section,1918,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps MOD GSGS 3703a,MAPSMODGSGS   3703 A,1,Ethnographical Map,,1918,1918,-,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps MOD GSGS 3708,MAPSMODGSGS   3708 ,1,"Caucasus 5 versts, Series GSGS 3708.",Great Britain. General Staff. Geographical Section,1919,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,11W40990P,Partial,1
Maps MOD IDWO 1097,MAPSMODIDWO   1097 ,1,Map of the Gold Coast Colony and neighbouring territorie...,Great Britain.,1895,0,,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
MAPSOS,MAPSOS,2,25in; 70; 1;,E&W; Sussex,0,0,,RM1,Unknown,Standard Access,Maps,,Unknown,1
Maps MOD IDWO 1853,MAPSMODIDWO   1853 ,1,"St. Helena, IDWO 1853.",Great Britain. War Office. Intelligence Division.,1904,0,,RM1,Possibly out of Copyright,Standard Access,Maps,,Full,1
Maps MOD IDWO 1522,MAPSMODIDWO   1522 ,1,"Eastern Turkey in Asia 1:250 000 , Series IDWO 1522.","Maunsell, F.R., Major.",1901,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,09W10076P,,1
Maps MOD IDWO 1661,MAPSMODIDWO   1661 ,1,Swaziland : Sketch to illustrate R P Miller's memorandum on,Great Britain. War Office. Intelligence Division.,1902,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,10W25271P,Partial,1
Maps MOD IDWO 1662,MAPSMODIDWO   1662 ,1,Plan van den Portugeesch-Swazie grens tusschen Usuto Poort,Great Britain. War Office. Intelligence Division.,1902,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,10W25271P,Partial,1
Maps MOD IDWO 1807,MAPSMODIDWO   1807 ,1,"Sketch map of Kiao-chau territory, IDWO 1807.",Great Britain. War Office. Intelligence Division.,1903,0,,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps MOD IDWO 1870,MAPSMODIDWO   1870 ,1,"German South West Africa : Swakopmund and neighbourhood, ID",Great Britain. War Office. Intelligence Division.,1904,1904,,RM1,Possibly out of Copyright,Standard Access,Maps,09W08604P,Partial,1
Maps MOD IDWO 1871,MAPSMODIDWO   1871 ,1,"German South West Africa : Windhoek and neighbourhood, IDWO",Great Britain. War Office. Intelligence Division.,1904,1904,,RM1,Possibly out of Copyright,Standard Access,Maps,09W08604P,,1
Maps 144.d.8.,MAPS    144 D      8 ,1,"Taylor's Maps of the following Tea Districts, Darjeeling...",,1910,0,,RM1,Possibly out of Copyright,Standard Access,Maps,4W111510P,Partial,1
Maps 144.d.8.,MAPS    144 D      8 ,1,"Taylor's Maps of the following Tea Districts, Darjeeling, T",,1910,0,,RM1,Possibly out of Copyright,Standard Access,Maps,,Partial,1
Maps 143.e.25.,MAPS    143 E     25 ,1,Atlas der Nederlandsche Bezittingen in Oost-Indie_ ... sam,,1883,1883,,RM1,Possibly out of Copyright,Standard Access,Maps,09W08911P,Partial,1
Maps 143.e.13.,MAPS    143 E     13 ,1,[View of] Cape Schanck Lighthouse C. Nettleton photo.,,1882,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,09M05725P,Unknown,1
Maps MOD IDWO 1267,MAPSMODIDWO   1267 ,1,Skeleton map to illustrate generally the Agreement of Feb.,Great Britain. War Office. Intelligence Division.,1897,0,,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps MOD IDWO 1331,MAPSMODIDWO   1331 ,1,"Map of the island of Tortola, IDWO 1331.",Great Britain. War Office. Intelligence Division.,1898,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,09W10340P,,1
MAPSOS,MAPSOS,2,25in; 46; 7;,E&W; Hereford,0,0,,RM1,Unknown,Standard Access,Maps,,Unknown,1
Maps O.S.T.(154.),MAPSOST(    154 ),1,"(Ordnance Plan of the Town of Walsall.) Scale, 1 : 500 o...",,1885,0,,RM1,Possibly out of Copyright,Standard Access,Maps,14R00780S,,1
Maps X.7046.,MAPSX   7046 ,1,[A sketch map of the coast of British Guiana showing land p,Edward Stanford Ltd.,1900,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,11W32087P,Partial,1
Maps Y.655.,MAPSY    655 ,1,Karta yuzhnoi_ logranichnoi lolosi Asiatskoi Rossi = [Map,,1893,0,,RM1,Possibly out of Copyright,Standard Access,Maps,,Unknown,1
Maps Y.521.,MAPSY    521 ,2,Befestigungskarte Schweiz 1:300000.,Germany.,1940,0,,RM1,Probably in Copyright,Standard Access,Maps,13W82245P,Unknown,1
Maps Y.521.,MAPSY    521 ,2,Befestigungskarte Schweiz 1:300000.,Germany. Heer. Abteilung Fremde Heere West.,1940,0,,RM1,Probably in Copyright,Standard Access,Maps,,Unknown,1
Maps Y.479.,MAPSY    479 ,2,Befestigungskarte Polen 1:25 000.,Germany.,1939,0,,RM1,Probably in Copyright,Standard Access,Maps,5W159304P,Full,1
Maps Y.479.,MAPSY    479 ,2,Befestigungskarte Polen 1:25 000.,Germany. Heer. Generalstab.,1939,0,,RM1,Probably in Copyright,Standard Access,Maps,,Full,1
Maps Y.476.,MAPSY    476 ,2,U_bersichtskarte 1:1 000 000 [Europe].,Gea Verlag.,1939,0,-,RM1,Probably in Copyright,Standard Access,Maps,10W16556P,Full,1
Maps X.9052.,MAPSX   9052 ,1,29th Division. March through Belgium and Germany across the,,1919,0,,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps X.5749.,MAPSX   5749 ,1,General map of Cairo.,Great Britain.,1924,0,,RM1,Possibly out of Copyright,Standard Access,Maps,6W169136P,Full,1
Maps X.4961.,MAPSX   4961 ,1,Fifeshire Inchkeith.,Great Britain.,1911,0,,RM1,Possibly out of Copyright,Standard Access,Maps,6W169451P,,1
Maps X.4930.,MAPSX   4930 ,1,[Firth of Forth Special Surveys].,Great Britain.,1918,0,,RM1,Possibly out of Copyright,Standard Access,Maps,5W136200P,,1
Maps X.4636.,MAPSX   4636 ,1,Ayrarat A. As_xarh Hayoc_ Mecac_.,Istituto Cartografico Italiano.,1890,0,,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps X.4391.,MAPSX   4391 ,1,Ethnographical map reproduced from the Balkan Peninsula by,Estates Gazette (Firm),1920,1920,,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps X.4050.,MAPSX   4050 ,1,Survey of the Anglo-German-Belgian boundary region.,,1911,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,10W14998P,Unknown,1
Maps X.2321.,MAPSX   2321 ,1,Ville de Phnom Penh.,Cambodia (Protectorate).,1922,0,,RM1,Possibly out of Copyright,Standard Access,Maps,4W106875P,Full,1
Maps X.2269.,MAPSX   2269 ,2,"[Bushehr, Iran].",Sa_zma_n-i Naqshah_barda_ri_-i Kishvar.,1959,0,,RM1,Probably in Copyright,Standard Access,Maps,6W173307P,,1
Maps X.2269.,MAPSX   2269 ,2,"[Bushehr, Iran].",Sa_zma_n-i Naqshah_barda_ri_-i Kishvar.,1959,0,,RM1,Probably in Copyright,Standard Access,Maps,,,1
Maps X.1800.,MAPSX   1800 ,1,"China, Kowloon and part of New Territory, [G.S.G.S.] no....",Great Britain.,1908,0,,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps Y.969.,MAPSY    969 ,1,[Trench maps of Suvla (provisional) 1:10 000 series].,Great Britain. Army. Middle East Force.,1915,0,,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps 137.b.10.(2.),MAPS    137 B     10 (      2 ),1,"Plan of the Paxhill Park Estate, in the [parish of Lindf...",,1877,0,   ,RM1,Possibly out of Copyright,Standard Access,Maps,7W267545P,,1
Maps 9.dd.13.,MAPS      9 DD     13 ,1,"County Council Map of Queen's County ... Scale, 1 inch t...",,1898,0,   ,RM1,Possibly out of Copyright,Standard Access,Maps,7W293430P,Partial,1
Maps 37.d.40.,MAPS     37 D     40 ,1,Map of the Witwatersrand. By S. Goldmann. Corrected to M...,,1895,0,   ,RM1,Possibly out of Copyright,Standard Access,Maps,7W293168P,,1
Maps 29.c.34.,MAPS     29 C     34 ,1,"Aeronautical View of the Panama Canal. [By] C.P. Gray, e...",,1911,0,   ,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps 19.e.16.,MAPS     19 E     16 ,1,"Plan of the City of Edinburgh, with Leith and suburbs .....",,1891,0,   ,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps19.c.9.,MAPS     19 C      9 ,1,De groote Kaart van Amsterdam in 1544 van K. Antoniszoon...,"ANTONISZOON, Kornelis.",1885,0,   ,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps 18.a.39.,MAPS     18 A     39 ,1,Centennial Portfolio: A Souvenir of the International Ex...,,1876,0,   ,RM1,Possibly out of Copyright,Standard Access,Maps,7W249126P,,1
Maps 17.e.20.,MAPS     17 E     20 ,1,Records of Old London vanished and vanishing ... By W.G....,,1888,0,   ,RM1,Possibly out of Copyright,Standard Access,Maps,16R01474S,,1
Maps 14.b.15.,MAPS     14 B     15 ,1,"Bacon's Commercial&Industrial Map of Lancashire, etc. Ge...",,1908,0,   ,RM1,Possibly out of Copyright,Standard Access,Maps,7W272979P,,1
maps 9.Tab.12,MAPS      9 TAB     12 ,2,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RM1,Unknown,Standard Access,Maps,,,1
Maps 7.a.38.,MAPS      7 A     38 ,1,"Troye's Map of the Witwatersrandt Gold Fields. [Scale, 3...",,1890,0,   ,RM1,Possibly out of Copyright,Standard Access,Maps,7W293113P,,1
Maps Y.1191.,MAPSY   1191 ,1,[Karta kavkaza S prilega__u_shchimi chast__a_mi T,Russia. I_U_zhny__ voenno-topograficheski_,1908,1908,,RM1,Possibly out of Copyright,Standard Access,Maps,09P25643P,Partial,1
Maps Y.3378.,MAPSY   3378 ,1,[A collection of maps of the border between Chile and Ar...,Comisio_n Chilena de Li_mites.,1906,0,,RM1,Possibly out of Copyright,Standard Access,Maps,6W169015P,,1
Maps Y.2571.,MAPSY   2571 ,1,"Shanghai, China, and vicinity, including parts of Kiangsu a",United States. Army. General Staff. Military Intel,1910,0,,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps Y.1828.,MAPSY   1828 ,2,[A collection of maps of cities and towns in Thailand].,,1931,0,,RM1,Probably in Copyright,Standard Access,Maps,6W184144P,Partial,1
Maps Y.1828.,MAPSY   1828 ,2,[A collection of maps of cities and towns in Thailand].,,1931,0,,RM1,Probably in Copyright,Standard Access,Maps,,Partial,1
Maps Y.1493.,MAPSY   1493 ,2,[A collection of maps of towns in the United Arab Emirat...,,1992,0,,RM1,Probably in Copyright,Standard Access,Maps,5W168560P,,1
Maps Y.1461.,MAPSY   1461 ,2,[A collection of maps of the United Arab Emirates].,,1955,0,,RM1,Probably in Copyright,Standard Access,Maps,5W168552P,,1
Maps Y.1191.,MAPSY   1191 ,1,[Karta kavkaza S prilega__u_shchimi chast__a_mi T,Russia. I_U_zhny__ voenno-topograficheski_,1908,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,11W40896P,Partial,1
Maps U.S.C.S.(4719.),MAPSUSCS(   4719 ),1,"Philippine Islands. Surigao Strait and Leyte, etc.",,1904,0,,RM1,Possibly out of Copyright,Standard Access,Maps,6W189189P,Unknown,1
Maps U.S.C.S.(1530.),MAPSUSCS(   1530 ),1,Submarine Cables of the World with the principal connecting,,1896,0,,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps U.S.C.S.(213.),MAPSUSCS(    213 ),1,"Nantucket Shoals, Massachusetts. Scale, 1 : 80,000.",,1898,0,,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps SEC.13.(1262.),MAPSSEC     13 (   1262 ),1,"China--East Coast. Hong Kong to Gulf of Liau-Tung, compiled",,1877,0,-,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps S.T.D.337.,MAPSSTD    337 ,1,Panorama de Dieppe. L'Avant-Port et les Jete_es. [A photog,,1894,0,,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps S.T.D.336.,MAPSSTD    336 ,1,[View of] Dawson City.,,1916,0,,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps S.T.B.329.,MAPSSTB    329 ,1,Panorama de Brest. Vue prisc de Recouvrance [A photographic,,1894,0,,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps S.T.B.328,MAPSSTB    328 ,1,"Panorama de la Rade et du Pont de Bordeaux, vue prise de la",,1894,0,,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps S.T.B.327.,MAPSSTB    327 ,1,Panorama de Bo_ne. Vue prise de la Casbah.,,1894,0,,RM1,Possibly out of Copyright,Standard Access,Maps,,,1
Maps S.T.B.326.,MAPSSTB    326 ,1,A Comrle [sic for complete] View of the Benares City. Co...,,1911,0,,RM1,Possibly out of Copyright,Standard Access,Maps,6W209253P,,1
